the_geom,objectid,station_id,lat,lon,borough,name,cartodb_id,created_at,updated_at
0101000020E6100000AE5BE089587F52C0EA4BCE7EF65C4440,149,439,40.7262807,-73.98978041,Manhattan,439,149,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000E63AFDC2427E52C0E9E0046E53604440,150,440,40.75255434,-73.97282625,Manhattan,440,150,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000C005C31EEA7D52C03663BFCBC4604440,151,441,40.756014,-73.967416,Manhattan,441,151,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000009EC297479C7F52C06C7FAEDB915F4440,152,442,40.746647,-73.993915,Manhattan,442,152,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000009CE2ED384E7F52C00F5CE731055F4440,153,444,40.7423543,-73.98915076,Manhattan,444,153,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000084BB0990CF7E52C0765DC56E1B5D4440,154,445,40.72740794,-73.98142006,Manhattan,445,154,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000F638E1F3B27F52C088CA4FD6575F4440,155,446,40.74487634,-73.99529885,Manhattan,446,155,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000A484C2DC0C7F52C0723093E4C0614440,156,447,40.76370739,-73.9851615,Manhattan,447,156,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000000F7AA995DD7F52C00D90981DD8604440,157,448,40.75660359,-73.9979009,Manhattan,448,157,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000003FA9C0A4397F52C002176DBEDE614440,158,449,40.76461837,-73.98789473,Manhattan,449,158,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000007571926F397F52C0D14311DC91614440,159,450,40.76227205,-73.98788205,Manhattan,450,159,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000094B3F31BF27F52C016DFE7BE535F4440,160,453,40.74475148,-73.99915362,Manhattan,453,160,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000009A4E06C5D17D52C0F8B6241095604440,161,454,40.75455731,-73.96592976,Manhattan,454,161,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000003A44E1F0047E52C02E10446100604440,162,455,40.75001986,-73.96905301,Manhattan,455,162,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000E1B0FB5E567E52C0F8DABEEE3D614440,163,456,40.7597108,-73.97402311,Manhattan,456,163,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000004403340AD47E52C093E324402B624440,164,457,40.76695317,-73.98169333,Manhattan,457,164,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000B6A35899558052C09A2F2C792D604440,165,458,40.751396,-74.005226,Manhattan,458,165,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000A3B8EF0C7F8052C065FAC311955F4440,166,459,40.746745,-74.007756,Manhattan,459,166,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000ECC653E3D97E52C0D1A889F0305E4440,167,461,40.73587678,-73.98205027,Manhattan,461,167,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000C2336E034A8052C0FD9254CA9A5F4440,168,462,40.74691959,-74.00451887,Manhattan,462,168,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000F778E695488052C0AB865CBAFB5E4440,169,463,40.74206539,-74.00443172,Manhattan,463,169,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000D1CBCC14ED7D52C0832247F231614440,170,464,40.75934501,-73.96759673,Manhattan,464,170,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000573CB91B247F52C04633F202A8604440,171,465,40.75513557,-73.98658032,Manhattan,465,171,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000280A3ADF737F52C0A9C8149E395F4440,172,466,40.74395411,-73.99144871,Manhattan,466,172,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000C7E21ACFD77E52C0FF771AF2F3614440,173,468,40.7652654,-73.98192338,Manhattan,468,173,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000B3A4013AE47E52C09B6C6726B8614440,174,469,40.76344058,-73.98268129,Manhattan,469,174,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000D9DAFFA2008052C00DDE6735295F4440,175,470,40.74345335,-74.00004031,Manhattan,470,175,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000018E59637D87E52C079072A39735F4440,176,472,40.7457121,-73.98194829,Manhattan,472,176,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000125B9DAE7B7F52C0EDB43BC14C5C4440,177,473,40.72110063,-73.9919254,Manhattan,473,177,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000001CA53036287F52C05FFC6862615F4440,178,474,40.7451677,-73.98683077,Manhattan,474,178,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000EF513794347F52C0A2BBFF291C5E4440,179,475,40.73524276,-73.98758561,Manhattan,475,179,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000A353B3BCB27E52C086F80E42395F4440,180,476,40.74394314,-73.97966069,Manhattan,476,180,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000094DBC8905C7F52C0F069B99FD1604440,181,477,40.75640548,-73.9900262,Manhattan,477,181,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000DED9D601ED7F52C00289604551614440,182,478,40.76030096,-73.99884222,Manhattan,478,182,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000B56729B3707F52C019C0B5B74D614440,183,479,40.76019252,-73.9912551,Manhattan,479,183,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000001706F43F667F52C0596CCDD822624440,184,480,40.76669671,-73.99061728,Manhattan,480,184,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000F421B3CCF47F52C0A6EB7CEDA25E4440,185,482,40.73935542,-73.99931783,Manhattan,482,185,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000D4B55D1B4A7F52C02216F487B95D4440,186,483,40.73223272,-73.98889957,Manhattan,483,186,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000781D66A9BA7E52C0D81502A7A3604440,187,484,40.75500254,-73.98014437,Manhattan,484,187,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000F2580DD6EF7E52C0CE87182F0C604440,188,485,40.75038009,-73.98338988,Manhattan,485,188,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000001B5A7C7F447F52C00F58843D835F4440,189,486,40.7462009,-73.98855723,Manhattan,486,189,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000E103277B727E52C09B787E58D75D4440,190,487,40.73314259,-73.97573881,Manhattan,487,190,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000117A031F997F52C0CA194F5AD3604440,191,488,40.75645824,-73.99372222,Manhattan,488,191,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000739488F11C8052C0C1688A7B15604440,192,489,40.75066386,-74.00176802,Manhattan,489,192,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000E8FD48979C7F52C0B06E678D32604440,193,490,40.751551,-73.993934,Manhattan,490,193,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000903582F61A7F52C029D40AA1D75E4440,194,491,40.74096374,-73.98602213,Manhattan,491,194,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000858929636B7F52C0711EFA4706604440,195,492,40.75019995,-73.99093085,Manhattan,492,195,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000D9C8B4FFE77E52C0C4B1098EDE604440,196,493,40.7568001,-73.98291153,Manhattan,493,196,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000764FD0AED27F52C0D6C82FD6A85F4440,197,494,40.74734825,-73.99723551,Manhattan,494,197,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000066DB0E7D8D7F52C07E2713D89F614440,198,495,40.76269882,-73.99301222,Manhattan,495,198,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000486AE649837F52C0A6B46E535E5E4440,199,496,40.73726186,-73.99238967,Manhattan,496,199,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000C0DACDA85D7F52C02B2DE160575E4440,200,497,40.73704984,-73.99009296,Manhattan,497,200,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000EB3048BF3C7F52C0DAF19D2BD05F4440,201,498,40.74854862,-73.98808416,Manhattan,498,201,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000A0EA41BAD77E52C061F9D86673624440,202,499,40.76915505,-73.98191841,Manhattan,499,202,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000008806660EF7E52C021D60C6492614440,203,500,40.76228826,-73.98336183,Manhattan,500,203,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000004D7EC50287E52C0C784224C425F4440,204,501,40.744219,-73.97121214,Manhattan,501,204,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000BDFC6859CE7E52C035D963206B5B4440,205,502,40.714215,-73.981346,Manhattan,502,205,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000006F52AF7F337F52C04B4D3A807F5E4440,206,503,40.73827428,-73.98751968,Manhattan,503,206,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000009A7CD66BD37E52C00AABEB10B95D4440,207,504,40.73221853,-73.98165557,Manhattan,504,207,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000009DC81F4C437F52C0D978B060DF5F4440,208,505,40.74901271,-73.98848395,Manhattan,505,208,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000B21AF5FFB37E52C060AC0C699B5E4440,209,507,40.73912601,-73.97973776,Manhattan,507,209,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000004F0A847DC97F52C0ED20AF45B7614440,210,508,40.76341379,-73.99667444,Manhattan,508,210,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000814F8846208052C0943E4C2F6C5F4440,211,509,40.7454973,-74.00197139,Manhattan,509,211,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000B297722FBF7E52C03BACB2065D614440,212,510,40.7606597,-73.98042047,Manhattan,510,212,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000046FCDB02937E52C0947512475C5D4440,213,511,40.72938685,-73.97772429,Manhattan,511,213,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000073ABCBA4E57F52C003F3871C02604440,214,512,40.7500727,-73.99839279,Manhattan,512,214,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000C0BE71D6457F52C053D84BE055624440,215,513,40.768254,-73.988639,Manhattan,513,215,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000F51C28782D8052C05A9DF11464614440,216,514,40.76087502,-74.00277668,Manhattan,514,216,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000004271FCCDA77F52C0CF295F804A614440,217,515,40.76009437,-73.99461843,Manhattan,515,217,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000928E4121F17D52C017B6828343604440,218,516,40.75206862,-73.96784384,Manhattan,516,218,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000068382B9B47E52C0289DADE245604440,219,517,40.752141,-73.979782,Manhattan,517,219,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000976B37D94C7E52C032B705C3B75F4440,220,518,40.74780373,-73.9734419,Manhattan,518,220,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000C47927979D7E52C0CEFA8BE54E604440,221,519,40.752416,-73.97837,Manhattan,519,221,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000009F3A90B57E7E52C0F72AA0DF44614440,222,520,40.75992262,-73.97648516,Manhattan,520,222,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000F2DDA1F3AA7F52C0B21E76790E604440,223,521,40.75044999,-73.99481051,Manhattan,521,223,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000004A321C82367E52C045F1E7F0E9604440,224,522,40.75714758,-73.97207836,Manhattan,522,224,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000C3EB67C5727F52C0B658289F98604440,225,523,40.75466591,-73.99138152,Manhattan,523,225,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000E4482039EC7E52C0EF456284AC604440,226,524,40.75527307,-73.98316936,Manhattan,524,226,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000376E53A6228052C0A1B2556CC2604440,227,525,40.75594159,-74.0021163,Manhattan,525,227,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000886E9BB1087F52C0FF92E308B35F4440,228,526,40.74765947,-73.98490707,Manhattan,526,228,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000009A4E8BAD777E52C04005F9DF3B5F4440,229,527,40.744023,-73.976056,Manhattan,527,229,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000004B40D23887E52C096213B5F175F4440,230,528,40.74290902,-73.97706058,Manhattan,528,230,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000003A693466C7F52C0E23595C7F7604440,231,529,40.7575699,-73.99098507,Manhattan,529,231,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000023E20100657F52C0F24643F6C0624440,232,530,40.771522,-73.990541,Manhattan,530,232,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000008AAFD3C3877F52C01F7682EC055C4440,233,531,40.71893904,-73.99266288,Manhattan,531,233,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000987FC0862E7F52C0185760EA61604440,234,533,40.75299641,-73.98721619,Manhattan,533,234,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000001D44B96FD08052C08A12C4E8EC594440,235,534,40.70255065,-74.0127234,Manhattan,534,235,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000000605BF496C7E52C04F66A95CE75E4440,236,536,40.74144387,-73.97536082,Manhattan,536,236,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000CD7D8B57FB7E52C016F46987C05E4440,237,537,40.74025878,-73.98409214,Manhattan,537,237,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000000621EE80957E52C0B74DE55004614440,238,538,40.75795248,-73.97787642,Manhattan,538,238,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000D74B90E0EC7E52C0856EDA4FE85E4440,239,540,40.74147286,-73.98320928,Manhattan,540,239,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000048D08D14997E52C0ADB9426D455E4440,240,545,40.736502,-73.97809472,Manhattan,545,240,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000009586CB06EA7E52C0AEC246D7495F4440,241,546,40.74444921,-73.98303529,Manhattan,546,241,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000002F51A146BC7E52C006FC18B4F85D4440,242,2003,40.73416059,-73.98024289,Manhattan,2003,242,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000001599ED0B4D8052C0662CF8D5B85C4440,243,2004,40.724399,-74.004704,Manhattan,2004,243,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000E79F0C5B7C7E52C0031B070C09624440,244,2006,40.76590936,-73.97634151,Manhattan,2006,244,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000005C831ED9128152C07D07D7DC535A4440,245,2008,40.70569254,-74.01677685,Manhattan,2008,245,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000E9CF03FACB7F52C0388C557E075B4440,246,2009,40.71117444,-73.99682619,Manhattan,2009,246,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000024E1826F268052C098E009EA5E5C4440,247,2010,40.72165481,-74.00234737,Manhattan,2010,247,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000005F744F7837E52C075A2EEDCA55E4440,248,2012,40.739445,-73.976806,Manhattan,2012,248,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000038CA5059287E52C0F54D0C1107604440,249,2017,40.75022392,-73.97121414,Manhattan,2017,249,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000077513B24457F52C0B0203B2F30614440,250,2021,40.75929124,-73.98859651,Manhattan,2021,250,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E610000037A0769C637D52C0204DAAF715614440,251,2022,40.75849116,-73.95920622,Manhattan,2022,251,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000631B6D98197E52C0CF8081F33C614440,252,2023,40.75968085,-73.97031366,Manhattan,2023,252,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000000C325E1F028152C00819018E125B4440,253,3002,40.711512,-74.015756,Manhattan,3002,253,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000ABCC6A561B8052C0A8D4DB4F9B5A4440,254,27999,40.707873,-74.00167,Manhattan,27999,254,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000F3D4A3925F8052C0A6D87CCDD45B4440,255,32099,40.71743998,-74.00583475,Manhattan,32099,255,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000AE6DE766E48052C073246FD1D7594440,256,42799,40.701907,-74.013942,Manhattan,42799,256,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000D3C4F156977E52C0B562C2A330604440,257,51798,40.75149263,-73.97798848,Manhattan,51798,257,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000000462C70D967E52C0CAB20E8933604440,258,51799,40.751581,-73.97791,Manhattan,51799,258,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000A55423B6927E52C0842E881A3D604440,259,51998,40.751873,-73.977706,Manhattan,51998,259,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000C2A8D9A3927E52C04B7F4F773D604440,260,51999,40.75188406,-73.97770164,Manhattan,51999,260,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000EF3F92AE5B7E52C08CCA32741F5F4440,261,52799,40.74315566,-73.97434726,Manhattan,52799,261,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E6100000F2318FF7817E52C0F22FCAF6D9604440,262,53899,40.75666,-73.976684,Manhattan,53899,262,2015-04-10 02:39:04.244513+00,2015-04-10 02:39:04.244513+00
0101000020E61000005DA79C0E7C7E52C0CE675F5787574440,1,83,40.68382604,-73.97632328,Brooklyn,83,1,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000DEF68316987E52C0DB18F32F19594440,2,119,40.69608941,-73.97803415,Brooklyn,119,2,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000B5E1FAD8647D52C0D96DB8BDE7574440,3,120,40.68676793,-73.95928168,Brooklyn,120,3,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000006EA0D67F937F52C04AC22C21A0584440,4,143,40.69239502,-73.99337909,Brooklyn,143,4,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000D9CB5896C37E52C06D4BC7DD64594440,5,144,40.69839895,-73.98068914,Brooklyn,144,5,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000086CCAE76C07F52C06393F8E66E584440,6,157,40.69089272,-73.99612349,Brooklyn,157,6,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000060152AEEB57F52C05549DFBCA5594440,7,216,40.70037867,-73.99548059,Brooklyn,216,7,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000DE0077FC9A7F52C03D2D2326F4594440,8,217,40.70277159,-73.99383605,Brooklyn,217,8,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000006B8C02262C7F52C07026C3F75A584440,9,218,40.69028437,-73.98707105,Brooklyn,218,9,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000E97086935E7F52C0912A927F15594440,10,232,40.69597683,-73.99014892,Brooklyn,232,10,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000001CB43A39567F52C09F0F8059A2584440,11,233,40.69246277,-73.98963911,Brooklyn,233,11,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000006D1F07A0CD7E52C0280D700F92584440,12,239,40.69196566,-73.9813018,Brooklyn,239,12,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000004070D83F657E52C0D9DA626F4B584440,13,241,40.68981035,-73.97493121,Brooklyn,241,13,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000AD51D7DA4D7E52C06F41C8F953594440,14,242,40.69788349,-73.97350332,Brooklyn,242,14,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000ED19CF2BAE7E52C05111E68417584440,15,243,40.688226,-73.979382,Brooklyn,243,15,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000C1E9FC92C87D52C0C48CE4E291584440,16,244,40.69196035,-73.96536851,Brooklyn,244,16,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000594077C7877E52C0289A8BCEBC584440,17,245,40.69327018,-73.97703874,Brooklyn,245,17,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000377E9EB0017E52C068C1C83B3E584440,18,258,40.68940747,-73.96885458,Brooklyn,258,18,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000042FB9AEF37E52C0A1013042ED584440,19,261,40.69474881,-73.98362464,Brooklyn,261,19,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000FB882591517E52C030B7780D8C584440,20,262,40.69178232,-73.97372989,Brooklyn,262,20,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000F93503C5317E52C0CEA0C1A8B6584440,21,270,40.69308257,-73.97178913,Brooklyn,270,21,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000006EE6187B987E52C01DB57F0AB7574440,22,271,40.68528172,-73.97805813,Brooklyn,271,22,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000037E330EF817E52C097F40DAEEC574440,23,274,40.68691865,-73.976682,Brooklyn,274,23,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000062F1A1E8CC7D52C028FA9DFBDE574440,24,275,40.68650065,-73.96563307,Brooklyn,275,24,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000A836175B067F52C09E3753D64C594440,25,278,40.69766564,-73.98476437,Brooklyn,278,25,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000AE6793D9E47E52C0989E8D0C95594440,26,279,40.69986937,-73.98271933,Brooklyn,279,26,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000F8778C46F97D52C01A98DF6AA85A4440,27,282,40.70827295,-73.96834101,Brooklyn,282,27,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000442E02225D7D52C0C05EE4A99F574440,28,289,40.6845683,-73.95881081,Brooklyn,289,28,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000224FF701B37E52C0F9C5DBD7E9574440,29,298,40.68683208,-73.9796772,Brooklyn,298,29,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000006A314ADC4D7F52C0B12CBEB539584440,30,310,40.68926942,-73.98912867,Brooklyn,310,30,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000DB0898AAEB7D52C05029BF9B19594440,31,313,40.69610226,-73.96751037,Brooklyn,313,31,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000BE7955837F7F52C0DF2B85CEDC584440,32,314,40.69424674,-73.99215922,Brooklyn,314,32,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000069D3FB82577F52C052EAB6A096594440,33,321,40.69991755,-73.98971773,Brooklyn,321,33,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000066C49117707F52C06A178B8C1C594440,34,322,40.696192,-73.991218,Brooklyn,322,34,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000874339CD1F7F52C07D5C550A9F584440,35,323,40.69236178,-73.98631746,Brooklyn,323,35,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000000A6AB6E4C87E52C0FD6AC3FA4D584440,36,324,40.689888,-73.981013,Brooklyn,324,36,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000006473394D127E52C08627D2D355594440,37,343,40.69794,-73.96986848,Brooklyn,343,37,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
